x1,x2,x3,x4,x5,Y
7.708145216643212,-2.0625097406234616,18.478978607208063,2.3076405405014593,3.7004462150031694,8.586388082164074
2.3687055897448204,0.0739365999162156,-4.744064372855163,0.24485692142760473,9.050706101855457,10.738095806937169
3.806232934765801,1.73411337795067,4.317196244267938,0.7106549684602731,5.491575234400763,8.598810435289074
2.059881841884732,12.420285747874985,14.144760908464383,0.06291235050769561,8.617636759776707,29.807063758187425
1.3031798809129091,1.9709330320675522,-6.149513126994259,0.3280117345373168,9.500860395955373,17.108924351436634
9.880139620654216,-4.489051977567917,8.228405780997042,2.7611719011453415,1.4601843322965617,-0.6348359207382268
2.621129720167965,7.85279341330053,-3.380774807297098,3.423907409011879,9.598403742906946,36.765699245793215
1.4086860395086132,1.1334794337615217,17.261135725903795,2.9374292643223137,6.527126480012821,21.38751860780449
8.473879305713737,1.6530900181010244,6.843470519330138,2.6028032054773,9.03379698612456,21.20093201397012
9.062545805210366,-0.15340377092522006,4.311498131506466,1.1218773464012088,3.1194755664046303,8.420271492883785
7.322192063122222,10.99782608537634,-4.605532900569287,3.7096072723567963,2.017430633377465,39.52188357557447
0.40775141554763916,4.963014405022967,3.6889892537166746,4.109249651980945,3.1493356931186134,29.412339037077345
2.419316803155296,13.958341578689941,-3.0650254103823924,4.574806410053784,6.074058664172916,54.70653140768175
6.229540441833818,-2.3875206626141643,-6.060626914643493,0.06339188527881401,8.6939057437757,-2.594014342385252
9.490693936454214,6.037598842372782,14.401084589391678,1.0745563486864733,6.531829523977198,21.92989303451806
4.596147517329264,12.463185747656528,-3.8323101625826936,0.6451070952839755,9.044056353672671,24.645725878647134
4.516389955188379,-2.7063751524265967,8.817583640561024,0.5019333849680818,7.272703963718905,-1.711730187237451
6.154007547092398,7.453756273930965,-3.3973020373924943,4.292436469607172,7.151560162257802,32.554044645709574
5.105704087285035,-2.6031867691759225,-9.690898046387831,0.9327786339403504,4.674071917929278,-3.6350252571615442
1.705303893937753,10.604069937135229,-9.0148995810963,1.7548188552535078,5.892144323555263,37.91325674042837
5.488417555934738,14.931134784694983,8.652505907920343,1.4225192375676428,7.279288258064819,36.14974829682817
8.559251895912979,5.420043458967139,-8.533901238788033,0.15142096420495632,7.851757705904863,21.10887610963453
2.117981498815027,10.742457258788837,9.661056833352733,0.1604882024253912,5.834382618871741,28.991004628506264
3.3281836109167195,-4.98776729688826,17.183146680649287,4.993000319748301,3.7804185959546968,11.59508968309627
8.96256716471579,2.170653667396878,14.72920726457621,0.30719755343056654,4.001606910629294,10.332821274302832
7.91640072183063,8.44868803924686,0.397467613770639,4.534561293391219,6.881303965909122,40.65088720979633
5.487337893665861,14.519662387849,-3.3788943834728293,4.124773571083157,8.290774753524362,50.06012922524528
9.399243728857089,2.122783240299364,-2.2812229725086643,4.571359255649273,5.741997046525013,25.139201176216126
4.126218408486237,11.844991703984682,3.2589606593414713,4.787322534658324,2.30770569413042,42.43880763906447
1.2429722348554473,-4.77690825376339,14.138673246212136,4.753840371401996,5.536751105075374,15.15650098078722
5.964670754135437,-2.518062477806353,-3.475204515396567,1.1169483416821424,5.1561278859012365,1.2396783905451443
1.5828625605909807,3.5729113863036543,16.160562677619037,4.5683281267600835,9.256435844092891,33.53296934336141
6.364302495436367,8.286885829294288,3.0118483932382913,1.9151747800988757,1.3555649750855938,25.240629410449422
8.097885286881047,0.42738030050112785,14.042912187359514,1.6722193793554503,3.676124449572633,12.520691441192646
8.754886503958964,2.6229530672210144,-8.992204327614775,2.1629387845512893,2.9993043512558177,16.951178780589668
9.514907101767871,9.066819090378647,8.846302314987433,4.360269130533406,9.78068453635812,39.40843146516415
5.731492479812457,11.166527978431288,13.922984649612806,0.9995701689664871,4.669760232908803,25.997346079493237
4.261212379522307,-0.9955812842266787,15.3323344682799,4.387510855704175,6.161290364351471,17.08972873175355
5.319106968813024,-3.7370159618627308,12.277436701148938,1.2923125321246993,2.67619670990594,-3.749602925562422
7.467433077981598,14.978859239610356,5.513519139054558,2.663078081967967,5.437249052383703,42.93518210143383
0.455851579486688,7.6150999608153525,-6.887494692383983,2.2780831542107953,5.781855162520135,26.764801165628825
3.5062693120918076,1.8461456965503942,1.850350100410909,4.243627852480974,5.614399553285366,21.323825277180994
6.050895185405384,3.562561014202834,19.35302671967118,3.0283907525613776,2.0446093393330886,19.96825576112851
1.9152132205014816,-2.68294445992471,8.217746160806207,1.5504758728380645,7.909915879090077,9.725154236879934
9.343041141674902,13.37958651000797,16.51656389717462,3.2269494383473356,9.579873794027602,41.369981624897825
6.866786117241295,-4.241661118527333,-4.563151324486897,1.484917842274867,7.347834776996424,2.5986385420869818
2.856265996835771,10.842115588299162,10.03345697090622,0.9942434209125822,3.1827202254700007,27.23326534334329
2.178925542549901,-0.654851990122709,6.605868863484007,3.455286820617109,9.972656615901156,18.66661615456052
1.3924537111759516,11.952227484312985,-8.875421586239792,3.082712104945257,3.795204809120918,40.98017855331792
7.604000672874827,-0.7806142057660126,18.46578950533406,3.199946125178707,5.845976037971297,19.116869254565312
0.9103631494544173,12.041396756571139,6.518411232338261,0.3067320494755976,8.467347416865024,28.656825614615723
3.8278410040304056,11.877699313312643,7.353417290083258,0.749707715927786,1.3256385178174164,24.277033638751913
1.271824536325109,3.877951719851309,-2.975280077683733,4.061220591034506,7.83774051069086,32.692235205491265
4.774161894803537,2.1629373280338626,-5.553426705894502,3.169362631532382,7.857096445784933,15.953617978130747
3.6121605897581177,0.46624717307439223,6.247723348198232,4.650280972942543,6.068925609734281,19.331444148067572
2.9470136988552795,-3.404059068810852,3.2731756753642993,0.574225761031939,3.1569742048993157,-2.2587589868211055
5.3193297755279145,-0.49212211366340464,18.927465231086874,3.726694562215317,5.786746501987703,14.068396939764522
0.8350071669866876,14.875462055358632,17.65687407729928,2.9933512875348187,4.894676430961357,46.67805602488287
5.983574842977588,-3.3529401932648373,0.9446312665254863,1.1596521230341135,5.703933906967373,0.3820947914221968
6.306352949830805,8.3009622476512,16.495893404081794,3.8879394668656815,4.008932049420827,33.72761708596784
9.848411989623346,7.887314009851347,3.526585743953113,3.5769737330788294,2.7180231887394495,32.11974165943299
4.027037209945602,-3.1155524250498523,0.4240892449286482,0.27101331752196256,6.5896243484732695,-5.254417241394215
9.135780114026948,2.731157474629853,-3.969042090027358,0.6660108820687693,8.81266947783084,15.86205666497075
0.30353805533004263,9.013156577757082,-0.88780532110456,4.595859503481511,6.705472056120561,41.014852491953945
5.001979355227853,13.12531585146099,0.7937286227720908,4.132096403641282,2.0292627249255895,38.01846800728494
8.30202884345762,-3.8656972343554896,14.753491127302649,0.8941458609637937,5.524289452087367,3.4837235295713205
7.754095145924946,-0.6544244246572717,-1.085841412960985,3.2626595310842816,1.1736409331656332,11.24901225162243
7.622851347766158,9.522121367388369,-2.299279784018106,1.2334193269377862,4.631157729162014,26.68294722007506
1.5016900081704165,11.364240027409263,10.076120148672965,3.5903455134855253,2.9272659482435386,42.7430416740792
0.6536615756438524,3.9791087495647504,6.9914540183062215,4.764683496258632,1.450984951369608,27.034087020724673
1.7088758739006582,-0.05297256364514391,4.344960898300747,4.798852572300608,3.263590353330904,23.037826906595868
4.988956645359419,10.845014003280365,4.13202433235422,0.6847684459492986,9.159548590089619,24.61012855989762
1.8887018676285439,-3.2841782347592696,19.294120185445973,0.0673378621072479,6.980670401838373,-1.3168907945162531
6.586613549397669,12.586468497394396,10.186814119678663,0.8530002665328196,3.9324361810612243,32.55892692054721
1.3063438155735974,3.6532021538143367,10.572873252801685,1.1419251836343103,8.819489647003385,20.731535640770076
3.735662860390806,0.9505910679097784,3.321435285139811,0.5007476334955546,2.6507713428257835,3.2664149319799556
4.538465638069116,-0.48094578293492285,-5.616880012730023,1.6483894769266871,5.226155587786608,4.372729771228796
4.473324266661878,13.83389663003319,5.235345596724759,4.643786439441182,8.099622092184545,43.86198912974513
3.982502348634128,1.8507845901921538,-9.839610129881825,2.6538205575571885,9.724815087216541,17.78580615211883
3.1171107608941098,-0.3573217439968768,-0.5890708579029225,0.8154900307581009,3.3496278376033386,5.229992596008605
6.075448519014383,-4.893217160606229,13.563350925567182,3.1582009496250665,5.056514230517237,1.3834915407888482
9.214577362165304,-1.556229448884745,-4.966608816867309,2.0746801045458256,7.016785574447826,5.789581645389006
4.751708660226282,4.065692926753163,11.152521038423272,2.431102566037779,6.560977754753863,18.649333212449207
8.707534503372592,-0.7525868939500446,11.8661087929149,2.4144402100520095,5.193146638037251,12.809621746070356
8.514249577450958,2.1067941643909394,15.212199666911426,1.948237539840879,6.88736224683338,17.20192480204975
0.39343540668509647,13.510886517244469,-9.417019827745063,2.2358714341721377,4.444297498918324,42.25890572211303
5.92493479176405,2.4484739235001407,19.133112319674776,4.652630003541666,4.982620182531016,26.2516263754872
7.752345388990561,9.985506736482089,5.562858374045238,2.1676729722721566,9.67817985883451,37.00846343027523
2.277497361032096,9.110053213262745,6.866697495326317,0.6183631872742917,3.1972701210946344,26.551472486041185
3.977934409290982,5.463560196790014,11.415423488861805,1.125633135717894,2.384287322346226,13.54496196540642
5.37416938599807,1.2682117243924984,-6.523008422717387,3.081688336180634,2.3126765793476602,9.480894732526751
1.1706701642760586,11.754581972453126,-9.777390763580495,0.30128645435866797,7.047124137853614,32.99350158003312
7.172618758657564,-1.8827926482584578,-7.147186005918119,1.6705963482421908,6.445389525538366,11.213072147010614
8.824163684073387,10.19994316661937,14.371857252381409,1.742602221711604,1.723016536189427,31.08090321166316
8.034809303848485,-1.1169460676290188,-3.0756480592015256,1.460719261026488,8.731002546490334,16.41431094401252
5.172690564416094,11.525154586641381,-9.998556283170647,0.5603552528003658,6.009612102600304,26.524208791802963
5.831302190995835,5.436314027665112,4.6667942859122755,3.975183996814477,3.706723442047635,26.704118679862862
8.911431136980712,-2.3557695435940063,-8.439104591504648,0.6604352261109248,2.321181423475001,1.0998960001423292
4.2748968792061515,4.270229607171019,1.9357405471176825,0.8691723748902358,3.3898390909549048,10.369581807833574
3.662863862065222,7.794954240753591,16.043467196704412,4.562909801934632,3.0294479925869444,35.99660656589331
3.4562016890078953,9.069702209931332,-2.4382194439132743,4.995893731677202,7.43462070437907,45.8711905120654
3.5071181545171015,1.9272700621698857,6.528866642561725,4.962809793327271,7.0684182065288494,20.443686358557315
8.361177032072488,9.243759639589847,-6.035314080870319,4.273561973766294,9.645393172177354,39.58283054257446
2.0406438854660056,10.374695867576051,8.834372872100161,2.324606111975961,1.9186403826478275,36.98293248222318
6.949701331214758,-3.351911308319111,14.076267714720249,4.187088044204844,5.10056057460573,12.886387237805224
1.2037814950553383,9.259176311190522,11.290469691719338,1.3316758719502415,4.37486781642745,28.565565963984504
8.388980864459342,10.15019645637012,6.759590357900285,4.523303065124725,7.771707596938486,40.48364231065938
7.580404210112165,12.047109207749703,3.230168027934911,4.268013289800398,8.28676194690641,52.09649612212055
9.331929170490183,7.817833296744141,7.989632751394378,4.276914894678491,9.209444946408528,39.77907417120302
7.055858626438246,14.170325500052115,18.163148330431692,4.912864685011941,2.111540756004079,52.272991571005065
5.898343944397556,6.680383597356919,4.709414568899042,2.9788953920890866,2.6090675471269433,23.558329170790742
6.282065970930439,13.907162689130653,-7.101355913887202,4.424017680931661,2.0161975336400264,47.25204442223744
1.6122128725400442,-4.285032110682707,14.922396641616677,0.9456274154903443,2.010796561650702,0.980413430494459
9.864140184828889,-0.004619742813694039,4.3690073503743925,1.678388217794327,6.324614258142562,6.051839675947901
4.813441516353237,-1.7069062348794084,19.521787171562337,4.24349407614871,3.927085189103654,9.023262696404775
